Gene Name,S1_MS1 precursor area,S10_MS1 precursor area,S11_MS1 precursor area,S12_MS1 precursor area,S13_MS1 precursor area,S14_MS1 precursor area,S15_MS1 precursor area,S16_MS1 precursor area,S17_MS1 precursor area,S18_MS1 precursor area,S19_MS1 precursor area,S2_MS1 precursor area,S20_MS1 precursor area,S21_MS1 precursor area,S22_MS1 precursor area,S23_MS1 precursor area,S25_MS1 precursor area,S26_MS1 precursor area,S27_MS1 precursor area,S28_MS1 precursor area,S29_MS1 precursor area,S3_MS1 precursor area,S30_MS1 precursor area,S31_MS1 precursor area,S32_MS1 precursor area,S33_MS1 precursor area,S34_MS1 precursor area,S35_MS1 precursor area,S36_MS1 precursor area,S37_MS1 precursor area,S38_MS1 precursor area,S4_MS1 precursor area,S5_MS1 precursor area,S6_MS1 precursor area,S7_MS1 precursor area,S8_MS1 precursor area,S9_MS1 precursor area
FKBP14,888827644.6,906570954,1246024032,486373514.1,874458087.4,873184005.5,1626104147,765334860.5,1070334865,663318199,1614650956,1638725531,2931653730,840156755,932239137.5,626204164.9,548588613.3,1391798315,559998126.7,766110407.2,1361941470,746264362.8,983753370.8,591216954.7,980754980,756526443,334026662.7,217144780.6,733727099.6,787558816.2,670377560.2,1152838865,1264562388,1743822058,1089718317,1403754443,366637226.8
CISD1,5475329671,3849414087,2601073278,4504125995,4687871421,4396173555,3612667174,3679802848,2477636003,4006134600,3199564374,3225753328,NA,3169986985,4429921433,5738932865,2091144051,4343886075,5990872349,8606110528,5200969110,3255094693,5205631064,5343731736,3034055385,2500189862,5128322161,3534178512,6136678723,4364506127,2781198028,3022128583,2870348195,2846601350,8059037236,6424425157,4659559630
NQO2,266367420.6,2487374397,1501210704,1465026204,215756146.1,228713005.5,1325109278,1299953223,2902069918,2679944094,1112249646,355250287.5,NA,522694488.7,324616609.2,1780667931,NA,NA,3556941925,2747381547,1926848701,2859458355,1987276356,1625058623,1234442920,370936331.3,390115602.2,3169054117,1439342812,701581861.4,1187777841,3171662118,969613783.8,1466296616,729004481.7,710191655.1,2181616787
ILF2,18080986905,19275824036,7545614804,15490130879,17924290096,13509843112,18163861873,15118939698,15036734618,15870153591,16364174633,14288304512,17929828245,14826569917,14204477015,21483980399,11472764411,21511665717,25092411326,29139947301,15951861926,17602979351,20211771097,18562046274,18937812544,14457595686,17310030452,17288788557,19321405923,20031255458,15508011206,19023441606,13741259450,18553212296,19068662654,16769102459,15124343214
MAFG,NA,NA,256126369.8,213364867.1,NA,NA,250782723.9,225705810.1,NA,NA,193583362.7,182259207.1,NA,217233657.4,233882921.1,237173809.7,137449628.6,231744744,357567442.6,283953282.5,208119988.8,237701928.4,196373877.7,NA,261257328.8,NA,NA,248035206.3,258540603.2,262972974.6,NA,NA,NA,NA,NA,NA,NA
CTPS1,3107307594,4228291794,5544176096,5197649390,3843718919,3596759546,3636408627,3032121779,4059276033,3498001609,4735264063,2854910665,1247689776,4567476592,3967425891,4921292350,2984532893,3785667182,5841792473,6595384397,4650589221,5045947763,5798260068,5091615512,4119148272,4017709804,4932118695,3026629746,3209776310,5710595214,3449851164,5457683093,3541999810,3517407608,3691986586,6921246532,3690173186
PNPT1,2070093103,1378797844,1362169452,1460642720,1664809769,1558585653,1276349953,1285557712,1865361356,1719567016,1874436821,1968695890,1467077769,1522315836,1187306721,1339018483,1238113666,1344043351,2011281105,1714393781,1502887010,2116756146,1293353531,1524376323,2161658448,1423244513,1603913943,1232046721,1353002895,1672950701,1453033435,2075139525,1532382135,5059385125,2524078460,2625382282,1702554625
SSRP1,7306091042,4056199531,5106203754,5440024773,4671119879,4432449501,5595989496,4752438645,2655925661,3573885658,5775038349,6886750208,NA,6644605308,6391382365,7217329045,3934186625,4883086972,5797105865,9285687719,5427693823,4271330303,4690509175,4659089540,4390214597,5940485841,8099628294,5931516766,5586436754,4966840951,8256068228,6582530280,5528583837,6797423015,4789086595,7906925951,5595998149
VIM,3.32112E+11,2.44569E+11,2.89718E+11,1.79201E+11,3.34001E+11,3.40071E+11,2.4718E+11,3.47563E+11,3.52485E+11,2.97698E+11,4.36712E+11,1.81741E+11,58001552606,2.53524E+11,3.36171E+11,2.8364E+11,2.87942E+11,4.50219E+11,1.44897E+11,2.52549E+11,2.56772E+11,3.2238E+11,2.73632E+11,2.02134E+11,2.50253E+11,2.36303E+11,3.18485E+11,1.52147E+11,1.98267E+11,3.03443E+11,2.53775E+11,3.46225E+11,1.72058E+11,2.50846E+11,2.47643E+11,3.23865E+11,3.02079E+11
BAD,616692222.8,572585589.1,369990160.3,412164408.4,674439431.6,542989669.7,630485234.9,304689929.9,614537873.5,536368133.3,491477702.2,832421876.6,NA,348609580.3,457503142.2,307782450.5,359263234.5,254887031.1,664388262.1,361865298.2,517752924.8,637099369.9,565376740.1,330697178.7,403357488.8,176690646.7,NA,NA,134376299.6,212310155.6,141537616.8,435330098.1,534029375.6,345693798.7,889772628,787226654.3,651874641.4
SCML2,NA,147074287.4,75376818.94,NA,353735080.9,315395918.3,264262912.5,233858990,154410053.9,NA,352579942.7,221384837,NA,NA,201507492.4,547040186.7,206133775,519243538.5,1071730356,1186062438,331681099.8,145719005.8,NA,NA,316470548.3,NA,420921850.4,227743511.8,271940778.7,NA,NA,NA,149278538.8,NA,NA,NA,NA
RPS12,38801298666,58535910313,61940285785,38380265512,37511373109,65737279511,62439754439,46055969142,58765047161,19636749021,29705461268,63904361353,NA,54896040263,59145818667,74425153602,44305237196,68662783915,48912029769,39237731653,39774597373,63663762196,66887947563,73819620322,40428059426,51393053146,64475433873,30018723445,32067510807,60784934221,52641861585,65836724061,41406341854,79018928711,47322187620,84058560677,14593479220
RPL9P9,16041952717,14107528828,10562371803,13658090573,12484619558,10890271084,9865361804,3538097342,9371015832,11103831640,12768977360,10758926831,NA,13569243818,10591286716,17099009358,10500820049,11348607501,4995207337,8900319330,16545351906,10557476710,12961798562,12420588204,10826684406,12474653848,17653954355,8333421491,12132635596,14244407289,8014233612,9627341319,16072859389,8931967040,9972602745,13024316243,15930828316
GABPA,1153692367,761219388.3,650029422.6,903019091.1,784580035.7,871280304,1007643298,961191764.2,797425976.8,981199868.6,3274299685,987207674,NA,1165988084,865740183.4,2621970273,5523764379,1062151570,1629403455,1149187134,768168820.7,957955901.2,644547036.2,870171663.2,1118386378,647233815.3,951254823.1,688346845.5,808401298.2,918170208.2,258139455.1,463389111,552258387.5,785458850.5,800031709.3,787233215,536183439
RPS15,14196867734,10906709197,12683056557,14089473766,11232855288,15577341635,3537754952,11805054912,14525200289,12558444547,6009085638,13491188718,243003938.6,16857983174,4599288401,15950505967,11250437872,18610395658,21571156175,14199183192,16464807014,14714321030,89477623890,22316013360,3930296901,2933313382,2741966565,4297022244,1174595042,1464674055,1538384966,13093009306,10395164537,17952122840,2897576354,20351754745,14260712415
HADHA,12928528559,11969043298,10896376369,11294370767,11145825843,10398043120,6636692378,7070140171,12052078815,8437674622,11589313797,13296244735,9021534359,13286798355,10131288142,11971914992,7661851377,6476722193,10747233624,14527526809,12358417915,11966911584,9347237419,13352894948,12314342544,9236274927,11839063205,10235610835,11942014649,12494373681,7534269241,6964081671,8875608927,8257006917,13275430824,19262502756,12828917818
DLAT,3116054877,2413291389,3854531264,3514362857,3263723620,1819062727,2649408010,3083748655,3642116275,3303768009,3447759075,3222378364,NA,3557628001,2655998032,2880435765,2082535057,2555549567,3396142590,3083140134,2509866379,3902150462,4724870194,1799968437,6121509475,3043455164,2454374059,4387772182,4951388012,3553847839,4393269860,3155775208,2207333247,3084034811,2574916392,3436039378,1762510876
LDHB,78838263357,59200399642,46521511918,58488648495,72689057601,70097730398,80927648076,83015073210,65313529639,58461635527,1.01212E+11,70889784660,33004112871,1.09515E+11,87829655941,93187942068,46861011878,92608787195,1.03601E+11,1.10433E+11,62752966817,67274574454,77998404618,72970536984,91849767884,87049906595,94113082398,64478977136,1.16889E+11,87723208251,76581534968,82786744816,56637514410,75501954031,68924035257,73298483807,78724300770
VARS1,5191545421,6813484012,6192259279,6630356856,6406147719,6005758407,5768368248,5299339736,6027231451,7916515305,5715966344,6096959896,986300308,7372099230,7683085973,5643835516,5180366760,5837287347,5633031329,7612893412,8752827422,6818619845,7263663061,7106414580,5726874250,5348204261,5999040691,5461094032,5665921655,7256828396,6258509383,5819372888,6521226127,6224380520,6757368713,8944925502,14524564805
DNAJC13,1755409380,1296880177,834406661.5,1516366760,1709662885,1804026932,1109663269,1400825225,991425542.6,1648329879,1734889745,1674198250,NA,1265729022,760471480,744765655.2,1169321730,1496772259,744827940.4,2075810627,1785996271,914410799.3,1735695426,2142126398,1022877115,946474140.8,1867752284,802625444.7,801846471.7,1182812361,751051193,995042364.2,1810027959,769871293.9,944344445.9,1209549001,933853228.8
PFDN2,5842568055,4471121717,4444920123,4154127921,5183092278,6546664601,4244120479,4281675051,6100160532,5723478302,6617711445,5621662709,NA,4206237973,5729954019,7453148957,2934224577,2865738542,6354393024,7168220381,4889019849,6072319907,4171912537,3889361058,4183056463,5756013602,5394105234,4956684992,3609136379,3842279368,3112974098,6517256373,5175315907,5685980571,3203176881,7312449085,3107443146
ABCE1,3559103612,3005686793,2468683539,2981827632,3659568461,3548318444,1916744990,1715956931,8321728019,2521074631,3061622484,3942215437,1798950869,4364524446,4187400075,4313406725,2593653299,2573964277,3529191275,6539921928,3488700066,5332137890,2937862317,3481631023,3839968704,3841709317,4275129469,3970609107,4099244028,3484688223,4568758995,2062423659,3789102141,3775523652,3048872226,16301686644,3541468716
LRPPRC,12363836783,7507145856,10604635564,6657486756,8334888265,8512536116,9237660100,8123350347,8887892161,8282761783,13505752642,10170570897,8241764479,11499098734,8603105261,10725398637,6901134061,8540885285,12487097408,12049325778,12271832684,9100741874,10652106168,12054169693,9878337427,7834043333,11644011844,8731005041,9114796307,12320203639,10371927586,10030546220,6282824853,9328225771,13503365937,16442042596,7864746883
RNH1,7269719463,6241628668,10782682548,6464144251,4176422578,7654128550,7163951303,6513282254,7052784130,5249213907,10224151630,8036704292,1159478137,14624146610,9757502419,4736283564,5271540301,7584762223,6816496126,5177276574,6178723739,5569618247,8483146559,6437183165,5842412091,3596607086,5611341280,3573131070,4292546705,5320931833,5127801423,5262481696,5953378021,10800882707,9519321186,8863113223,7735079230
PAWR,136062641.4,842634009.7,1679501131,402178058.6,733364138.6,838973892.5,836659512.5,776689587,339115934,309028934.4,244848475.3,531878979.6,298096092.3,178610273.2,NA,NA,950305635.1,718847861.8,NA,NA,218093966,212804458.1,1372961729,183996358.2,846881770.3,657179551.3,1668972402,804508853.6,65335564.21,187469339.8,626215280.3,228958278.3,726576663.4,NA,136378556.5,108117452.5,1039073573
MRC2,941541426.3,938058269.9,455862643.7,1054400823,831308538.1,1142993694,810415619.6,684205009.6,1009937430,693232684.6,804906931,824641052.1,1153304005,1572372251,1151510221,1903729202,1326931936,1255267916,2707090265,2250436953,1120892317,889021717,1255652519,1882914886,1716480165,1446035722,1436416978,1009025639,980464857.2,1837184720,945784692.4,569131855.1,1098774003,1739203931,1556452295,840914184.8,805760402.4
SOD1,47181692439,52063632803,51927506771,44138483314,50050059009,47681682895,50272745827,43407082215,54865415461,47095533602,51060093140,57564796335,12964476333,56074012608,47408095396,62224373961,33524310076,52696336888,89155167598,63740440825,48369852422,50471493143,52000782987,85346887088,82026732743,41755855401,51292490684,32944425872,37919182193,41578679200,38330614122,59926417294,37754071634,59147076072,55811254712,70313113711,41940471338
HSPG2,5368577602,5962421404,6875776122,7487071506,6020547353,5983121638,4345722079,4160416813,5102609869,4586244991,12162866107,4900901491,669468296.1,3619048630,8136794010,7456055163,8329736356,14012088027,9573189184,1597948707,13011743809,12300043148,10749892829,6629448333,6297305678,4094830233,9574837491,1628321487,1696301775,6997105096,3949385143,10341902398,8657010337,10988966252,5091038669,5169837218,5702502692
VCP,28911502082,29844361470,33381409600,23661027131,26353065579,24482230809,31901051720,24289808590,29136562307,22505680917,32095044115,25668456503,12329114641,30943796551,35461686769,40993330138,28366644914,25792412723,35077942650,24550258664,28705685830,27815473848,29969170194,32170910120,37658111451,26299462349,31219142392,25737315790,24819262191,33469356570,25537245666,29581470510,21424983730,30304207100,27374651250,32032985616,28570138313
POLR2B,1638451833,1139175222,1136255687,1267720289,1288678503,1183538931,1860099011,1001573628,1156168900,3167845341,5447245209,1366280490,330315305,2148381239,903839691,3285404151,1599057316,1274258504,1400027544,1869344268,1282163276,1176586934,5245884296,1668528543,4208153086,1175968210,1680868592,9516683832,5768306103,8987311059,1278580859,2596664232,1324505216,1342166778,1962759641,1631259454,1095280095
FTO,1672954783,1210409399,970844747.4,1094800238,1060336420,1575191881,1450873109,1882046049,2995760324,2596530213,2179916760,1456070918,513599332.6,2827861525,2304589105,2449852237,1162193986,1971563290,2998465828,3009012312,1407725922,2786674150,1238060307,1987695630,1663517453,1346000933,2227005387,1794544361,1865970323,1771360906,1665531669,2156757108,766960320.5,1274068068,2360237981,1914560539,1826970543
CSK,1567188213,1484686508,1051389155,1169093328,1669302974,1359849442,1219941855,1109052880,1894281318,1435858901,1290017256,1647892366,473482373.2,3562406742,3065656416,3238469723,898611580.7,2535560028,1370115907,1796368072,3502528150,1285249063,1527120523,1523590793,1155324986,1019354744,3351112587,749150711.5,2014450111,2165400857,1089287532,1184063049,1112617092,1318658677,1484141336,1939583322,1330651657
FBL,5436538206,4188815199,4822234596,7705102622,3411049694,3993931509,7549637900,4748205777,2677470433,4995363199,4952623126,5588833573,4278341861,4714322698,7135463167,9599467317,3931999572,6228823812,6636511793,9715637495,6343548253,9280754775,8850193005,10497099421,8330422423,1100478194,8089093644,5184852920,2064131796,8063942655,4777318155,5199531270,3055337061,5756967606,5377866622,8054577312,3640451474
RBM12,2448674543,1728098469,3257038851,2980764283,2255234165,2287557970,3479232399,3047152574,3937827615,3448688842,4334705012,2469832598,NA,4863682289,4245759672,5673713289,2756330254,4179977412,5506797046,6225307229,19522385139,4372200309,4425734943,5152908911,4542561627,4227379789,3846418416,4302987778,3522848308,4220624569,3567907247,4347028806,3806281368,4454114681,3479320804,4554456066,3442297006
HECTD1,1236534466,728750305.4,1013755378,1065570072,1148856516,873277317,4229092224,1062017958,14340514858,835126753.4,921035110,2306393492,517479336.6,1312166707,1265413268,11356491464,582467631.9,768062180.3,1192599524,919754712.2,1414823838,1147040935,775537178.2,957590385.5,900553263.1,673026592,1135964482,824249799.1,5214513998,972464230.6,7622089250,887765410.3,2335656732,1281233727,716056340.5,855473205.3,6219623097
PRPF8,4060380991,3453670687,5195077485,4416932815,5864030501,4102763887,8433533516,4077540068,6332187076,4245377067,10767410550,3799025686,1843787573,10510888551,5686749689,10550077985,5375288100,6326342432,13474178473,16815648985,5148507216,4476939890,9959891460,11376049945,10722979546,6238952148,4869715536,5862014661,5913856954,6395312802,4593334353,4240875431,3328370228,5429641115,32878782500,31677434050,4070211226
ADAM10,2044290980,2471746495,2272339438,2515507998,2283633859,2356776858,1856363516,1669537423,2100891841,1941226984,1807692462,2231010697,213510670.7,2496919714,2264363713,1803814902,4750492695,2245538691,1767585534,2160266540,2411164818,2077575791,2432839010,2637989948,1808693565,2001022587,2111619905,1400413716,1198323060,2311061126,1902411244,2024231765,1551396823,2411231007,2368077094,2530219235,2208080139
LGALS1,1.23676E+11,1.3807E+11,76796351972,42105705864,1.17566E+11,1.55899E+11,1.06963E+11,1.22847E+11,1.54256E+11,1.88914E+11,1.40269E+11,1.51018E+11,NA,1.8767E+11,1.29015E+11,93217287116,82239022297,1.11495E+11,1.12868E+11,50372486509,94998255304,1.51504E+11,84612764205,98691446046,1.09359E+11,88301356289,1.26873E+11,51814037351,45276033874,1.20293E+11,67410726390,1.05045E+11,1.47485E+11,1.72961E+11,1.51119E+11,1.04794E+11,1.4424E+11
UCHL1,65336063174,1.1381E+11,1.38827E+11,89961880439,85795347195,1.17432E+11,1.72832E+11,1.0251E+11,91441309499,83276011505,1.54309E+11,82412801019,NA,63274129456,83510758823,89427051612,74719133344,1.05921E+11,62006220588,74028240417,71565478070,89305758542,84369376157,35072791221,60881916641,40471349936,71358958527,33249908601,42388095732,84289964636,49175817738,1.66529E+11,1.03458E+11,1.73137E+11,1.67684E+11,1.92338E+11,1.01822E+11
HK2,1103226010,905183903.7,687850372.6,1381853558,791442290.4,804601535.9,477450865.9,370854959.6,436498588.6,312131449.6,738020661.5,1050918984,92709252.47,637761790.6,864814939.5,931906162.2,4845144596,919454439.5,896936663.3,937012915.7,1053897346,373775538.8,1233124385,1206222195,1148706565,2276710119,700001163.3,1173020699,742980487.5,749229093.5,878949262.5,1372576091,573491613.2,1198154585,878601398.7,1136366524,1092352404
PHGDH,21766848005,22911197881,33435418506,29864376754,18496756856,18321227595,20655895502,17580124451,17789574149,15209296281,40520531301,24899218762,388163290,18695102354,16825683771,28666619053,14800959214,23136495049,27986692835,41521746045,24487645083,21231946484,23134486274,23634285382,24260798411,18795682915,23365334385,12430325661,14056865594,18853718603,14262380251,22819860446,11633443714,17810565814,23755363757,29037376018,23328539053
MYH9,78537781302,70221976473,75613838224,63010391519,77747053797,66600589812,67197827006,65203170198,88112968033,78386493506,72756791193,82973214497,15559545810,49536433974,52602421329,46514593392,56536886424,67625647540,29133320264,30332851527,72637468153,82967085852,73175511286,53081179779,43573342262,38369036110,38674639616,26698842147,26019840455,30582379432,47625389241,77920776753,67279528536,74401471975,70410680822,84253950969,71814179487
TPR,5030630327,4857485936,26450338665,4892797403,4560178846,21757832614,4458252424,4617190256,5500854517,4856028914,5375210281,4888463304,1410283988,7749026220,7051042401,5736089960,3960559110,8541683152,7942400894,6359355492,4185078533,5236850595,4515629997,4994360863,5624306349,4293235280,5166633021,3516774255,3095221675,3878832019,3183598682,5395819763,4258353258,6507808389,5540711179,6761465776,4797314052
MTREX,6063391243,1257540131,1420019790,1396252165,1336820406,4052080153,1295999013,1652084944,1436777325,1180813641,2922852840,1520620228,1205873644,1662027785,1376245318,7788721364,874173802.7,2003015119,2527664608,3648479858,1742927104,3026859175,1500863962,1702433832,1628093774,1096599859,3189019130,1434088167,1728509750,1769576398,1589108393,1829205980,1329784001,1452744168,2594991987,2029313991,1213292137
RANBP6,545621594,506672195.3,453405114.5,384594761.8,1519853638,3145533384,446231531.7,416303014.5,571022164.9,473417455.7,481464394.8,775919177.1,169673427.8,616859040,560635783.1,433660704,225596914.9,473127781.4,437457497.6,323661368.7,485756851.7,747559606.3,484071851.4,429332038.5,478046560.1,315751516,491401437.5,409202876.8,439452973.2,450645200.5,380191396.2,471215337.5,471666932.5,3385058115,581618088.4,702449956.4,371257724.5
SWAP70,5411741640,4040115782,6147791756,4561140460,4261965926,5045813127,4712379017,2520021759,5069784464,4954087952,11355883963,5939423225,811157997.3,4985044925,2145367525,3996848414,3621387087,6196649512,2974348484,2219783717,6648245673,5405846326,5004810082,3878972525,4463688384,4387926066,3535744618,1119594613,3024854592,3332462840,2872843550,6129401253,4028976008,5360159297,5286846776,5627512433,4559598057
GCN1,3887172593,3896781590,3443869056,6632628255,3617518181,3812072096,3813218321,3591471832,8532865850,5019406210,3796368917,7615135021,2493070539,3891213476,3670207845,4148671134,2480230849,3690915272,4336477781,4607059107,5135686492,5371686563,3801447874,4653825452,3929252826,3480348364,4355211142,2444274022,3382563224,4577290123,5095047153,4660188761,3618775146,8397346256,4744364852,6265376031,4066093024
PEAR1,NA,138237209.9,797918937.1,192419496.7,154666655.1,221689978.1,372690504.8,315113224.7,285066475.7,286657428,251680181.7,NA,208793737.5,NA,NA,158280432.5,94828187.59,1283101376,94947627.03,NA,223065519.9,430406751.1,284924941.1,67633644.57,NA,NA,170649759.4,NA,NA,NA,150257574.4,368626481.2,98155936.98,158053761.6,388680875.3,499298176.3,170774883.3
BLVRB,11711078593,8690764798,12546905871,11172609220,6826539955,8780033945,11470624038,10364048735,10796327279,9373695747,15134374144,12393311593,NA,7916495291,6953982370,6737078310,5658526069,8983026336,8507863226,8308610134,10033923028,10088374845,11850000267,9682530575,9343786822,5788303185,7135951196,6002033047,6377377256,10009268179,8414759223,13346297385,8223372692,11362175639,14805070320,18486688642,11383037734
DYNC1H1,12800683015,12855890791,12557694630,13405777615,22019468216,11731684786,13883970289,13109552038,23738975922,13398672526,13827392884,13361813295,3208772617,14730104631,13510011227,14741286944,9182160121,12791262284,21669669883,16303247825,14831784202,16156566449,14683476935,16106888174,12331818761,11260716541,16203769281,9842070497,10240093219,13309682372,12251109178,15898034071,10860608039,12548331702,12602101846,25248001135,14106874133
